60.892078439,3.0028E-5,0.014217339,60.892048411,2000637.0,7.0,482.51055287,1488693.0,119.225498585,100.0,0.0,1765717.0,1.276511537E9,1.284244337E9,
47.767915857,4.9241E-5,0.013579084,47.767866616,1442420.0,7.0,690.087271293,1082946.0,124.121911162,100.0,0.0,1617702.0,1.28099538E9,1.28872818E9,
108.523830917,4.1046E-5,0.009187814,108.523789871,4387079.0,4.0,592.70305808,1628916.0,116.683259471,100.0,0.0,1769314.0,1.271271083E9,1.279003883E9,
36.804637829,5.4473E-5,0.014039587,36.804583356,701696.0,8.0,230.843571743,701722.0,121.486116667,100.0,0.0,980685.0,1.292411827E9,1.2999708E9,
48.310318862,4.5317E-5,0.013097746,48.310273545,1440711.0,6.0,222.403080714,697505.0,117.846172683,100.0,0.0,947464.0,1.287814305E9,1.295547105E9,
36.377903921,5.4777E-5,0.010866056,36.377849144,711433.0,8.0,225.525000286,711457.0,116.392542355,100.0,0.0,992030.0,1.292201194E9,1.2999708E9,
48.600761994,6.8154E-5,0.013259788,48.60069384,1440711.0,6.0,247.343838907,793493.0,119.799343206,100.0,0.0,1116737.0,1.290751528E9,1.2999708E9,
23.285531262,6.9302E-5,0.022692402,23.28546196,72704.0,11.0,20.547705337,72720.0,111.568134082,100.0,0.0,116206.0,1.299462332E9,1.2999708E9,
97.628739392,4.0967E-5,0.007769306,97.628698425,4387079.0,4.0,642.773999068,1994502.0,118.888253767,100.0,0.0,2161216.0,1.270369186E9,1.279648546E9,
48.496189542,4.8044E-5,0.012293697,48.496141498,1440711.0,6.0,215.307456431,705345.0,115.172735755,100.0,0.0,984558.0,1.289453136E9,1.298732496E9,
59.613974591,5.2091E-5,0.013668132,59.6139225,1873273.0,7.0,470.232386988,1482938.0,117.972029453,100.0,0.0,2053947.0,1.279105882E9,1.289931802E9,
24.362962441,5.5055E-5,0.017342174,24.362907386,104266.0,9.0,32.226532968,104281.0,118.689123835,100.0,0.0,152432.0,1.296873207E9,1.2999708E9,
24.416034737,5.4954E-5,0.020019326,24.415979783,104266.0,9.0,34.178787348,104281.0,110.632140679,100.0,0.0,152432.0,1.298084801E9,1.2999708E9,
97.92140198,3.9723E-5,0.008856918,97.921362257,4387079.0,4.0,728.141611139,2262638.0,120.172776418,100.0,0.0,2459684.0,1.269396924E9,1.280222844E9,
52.261716603,4.8926E-5,0.01605832,52.261667677,1458271.0,7.0,451.100361684,1444985.0,119.745602106,100.0,0.0,2011950.0,1.279337609E9,1.290163529E9,
34.997878366,3.1519E-5,0.016569987,34.997846847,711433.0,8.0,239.133681256,711457.0,116.522181849,100.0,0.0,992030.0,1.292061289E9,1.2999708E9,
96.096869352,3.9557E-5,0.00908188,96.096829795,4387079.0,4.0,664.711936991,2129298.0,117.052896356,100.0,0.0,2724030.0,1.274777782E9,1.287150262E9,
25.615657053,5.7995E-5,0.017986212,25.615599058,113786.0,9.0,33.190281534,106607.0,114.201489739,100.0,0.0,155213.0,1.296165675E9,1.2999708E9,
51.937522928,5.0481E-5,0.012904744,51.937472447,1440711.0,6.0,369.360029705,1183384.0,118.130166245,100.0,0.0,1787370.0,1.284481689E9,1.296854169E9,
63.383485848,3.4689E-5,0.015236428,63.383451159,2094843.0,7.0,637.578236157,1927310.0,118.015914932,100.0,0.0,2537310.0,1.276734039E9,1.289106519E9,
65.554476439,2.711E-5,0.014397607,65.554449329,2151187.0,7.0,612.263300171,1915820.0,118.915660115,100.0,0.0,2527374.0,1.276878917E9,1.290797957E9,
62.864745935,2.4484E-5,0.011877662,62.864721451,2251736.0,6.0,474.36462016,1571287.0,117.671134314,100.0,0.0,2304166.0,1.281551804E9,1.295470844E9,
100.52369017,3.8484E-5,0.009263911,100.523651686,4387079.0,4.0,894.459208507,2866362.0,122.040253982,100.0,0.0,3238546.0,1.269357386E9,1.283276426E9,
103.559263705,3.9543E-5,0.008177996,103.559224162,4387079.0,4.0,865.370847114,2654809.0,119.890593247,100.0,0.0,3225146.0,1.272442002E9,1.286361042E9,
96.601157927,4.5418E-5,0.009825581,96.601112509,4387079.0,4.0,771.742731348,2523189.0,118.22866816,100.0,0.0,3136045.0,1.273188771E9,1.287107811E9,
23.124831406,5.8299E-5,0.020611265,23.124773107,104266.0,9.0,33.260516832,104281.0,112.509913011,100.0,0.0,152432.0,1.298107573E9,1.2999708E9,
94.681824144,4.1796E-5,0.009135899,94.681782348,4387079.0,4.0,960.552963432,2982283.0,116.635996268,100.0,0.0,3616214.0,1.271157935E9,1.286623535E9,
67.612155634,2.7386E-5,0.017176033,67.612128248,2172450.0,7.0,657.935294084,2160688.0,117.904079392,100.0,0.0,2787297.0,1.275261528E9,1.290727128E9,
63.062662062,4.5632E-5,0.014023813,63.06261643,2251736.0,6.0,463.033800357,1446683.0,117.872810936,100.0,0.0,2139226.0,1.28289721E9,1.29836281E9,
52.688962037,3.4885E-5,0.013381549,52.688927152,1440711.0,6.0,783.454338322,1199026.0,118.185118086,100.0,0.0,1822034.0,1.284874216E9,1.2999708E9,
