61.080517024,1.3919112E7,4.0,5673339.0,57.0,1.425814147E9,1.508047022E9,j,1342177280,0,j,1543503873,0
82.484085381,1.3919112E7,4.0,5803297.0,57.0,1.461200318E9,1.543433193E9,j,1342177280,0,j,1543503873,0
70.226381399,1.3919112E7,4.0,5697095.0,57.0,1.429894351E9,1.512127226E9,j,1342177280,0,j,1543503873,0
91.628930565,1.7767205E7,6.0,3350220.0,70.0,1.550535769E9,1.5979711E9,j,1342177280,0,j,1602224129,0
74.553144472,9183525.0,5.0,5466367.0,38.0,1.373232865E9,1.45546574E9,j,1342177280,0,j,1476395009,0
90.591519962,1.7767205E7,6.0,3048168.0,70.0,1.554825033E9,1.5979711E9,j,1342177280,0,j,1602224129,0
79.82268581,1.7767205E7,7.0,1120480.0,70.0,1.582166042E9,1.5979711E9,j,1342177280,0,j,1602224129,0
62.666119081,9183525.0,5.0,5424388.0,38.0,1.364412418E9,1.446645293E9,j,1342177280,0,j,1476395009,0
56.565887289,9183525.0,5.0,6610315.0,38.0,1.370249085E9,1.468928535E9,j,1342177280,0,j,1476395009,0
71.373715632,1.3919112E7,4.0,6736308.0,57.0,1.390735482E9,1.489414932E9,j,1342177280,0,j,1543503873,0
78.445306897,1.7767205E7,5.0,4713532.0,70.0,1.531241641E9,1.5979711E9,j,1342177280,0,j,1602224129,0
70.537704653,1.3919112E7,4.0,6717106.0,57.0,1.40600794E9,1.50468739E9,j,1342177280,0,j,1543503873,0
78.646931567,1.7767205E7,5.0,6895521.0,70.0,1.500287628E9,1.5979711E9,j,1342177280,0,j,1602224129,0
77.518741497,1.7767205E7,5.0,5953836.0,70.0,1.513659723E9,1.5979711E9,j,1342177280,0,j,1602224129,0
81.473008723,1.3919112E7,4.0,6684715.0,57.0,1.397683631E9,1.496363081E9,j,1342177280,0,j,1543503873,0
72.38125636,1.3919112E7,4.0,6935014.0,57.0,1.443128477E9,1.541807927E9,j,1342177280,0,j,1543503873,0
73.881473031,1.3919112E7,4.0,6692634.0,57.0,1.401462769E9,1.500142219E9,j,1342177280,0,j,1543503873,0
83.634415609,1.3919112E7,4.0,6834112.0,57.0,1.425796591E9,1.524476041E9,j,1342177280,0,j,1543503873,0
70.554736508,1.3919112E7,4.0,7926982.0,57.0,1.414581764E9,1.529707789E9,j,1342177280,0,j,1543503873,0
89.633537725,1.6286115E7,4.0,8125802.0,65.0,1.456103103E9,1.571229128E9,j,1342177280,0,j,1577058305,0
78.384835312,1.6544054E7,3.0,8548191.0,70.0,1.281500291E9,1.396626316E9,j,1207959552,0,j,1476395009,0
121.694501037,1.7767205E7,5.0,6680614.0,70.0,1.503346965E9,1.5979711E9,j,1342177280,0,j,1602224129,0
95.020326406,1.6544054E7,3.0,7905209.0,70.0,1.321061826E9,1.436187851E9,j,1207959552,0,j,1476395009,0
86.366365026,9183525.0,5.0,7702835.0,38.0,1.358517613E9,1.473643638E9,j,1342177280,0,j,1476395009,0
64.694169651,1.7767205E7,5.0,4698825.0,70.0,1.53145235E9,1.5979711E9,j,1342177280,0,j,1602224129,0
96.760222511,1.6286115E7,4.0,8060198.0,65.0,1.437006125E9,1.55213215E9,j,1342177280,0,j,1577058305,0
123.411325536,1.6286115E7,4.0,8126349.0,65.0,1.454687283E9,1.569813308E9,j,1342177280,0,j,1577058305,0
92.570288548,1.7767205E7,5.0,6051530.0,70.0,1.512262126E9,1.5979711E9,j,1342177280,0,j,1602224129,0
108.01242963,1.7767205E7,5.0,5189160.0,70.0,1.5244858E9,1.5979711E9,j,1342177280,0,j,1602224129,0
129.704888716,1.7474055E7,4.0,9288647.0,70.0,1.459416381E9,1.590988981E9,j,1342177280,0,j,1593835521,0
87.552264234,1.7767205E7,5.0,5711324.0,70.0,1.51708727E9,1.5979711E9,j,1342177280,0,j,1602224129,0
121.893846533,1.6286115E7,4.0,9201761.0,65.0,1.433677801E9,1.565250401E9,j,1342177280,0,j,1577058305,0
111.478618296,1.7767205E7,4.0,8725833.0,70.0,1.474376E9,1.5979711E9,j,1342177280,0,j,1602224129,0
113.71694695,1.7767205E7,5.0,6761455.0,70.0,1.502188809E9,1.5979711E9,j,1342177280,0,j,1602224129,0
80.519889378,1.6286115E7,4.0,9243025.0,65.0,1.440747969E9,1.572320569E9,j,1342177280,0,j,1577058305,0
114.598367236,1.6544054E7,3.0,8994279.0,70.0,1.330826805E9,1.462399405E9,j,1207959552,0,j,1476395009,0
97.700259198,1.7767205E7,6.0,1604622.0,70.0,1.575290681E9,1.5979711E9,j,1342177280,0,j,1602224129,0
85.480219793,1.3919112E7,4.0,8827661.0,57.0,1.351902343E9,1.483474943E9,j,1342177280,0,j,1543503873,0
113.736170102,1.7767205E7,5.0,6831771.0,70.0,1.501191995E9,1.5979711E9,j,1342177280,0,j,1602224129,0
64.844284448,1.3919112E7,4.0,1.0177386E7,57.0,1.384338759E9,1.532357934E9,j,1342177280,0,j,1543503873,0
103.949282938,1.6544054E7,3.0,1.0161178E7,70.0,1.29849492E9,1.446514095E9,j,1207959552,0,j,1476395009,0
66.130601719,1.7767205E7,7.0,793005.0,70.0,1.586779781E9,1.5979711E9,j,1342177280,0,j,1602224129,0
96.122089079,1.7767205E7,4.0,1.0136916E7,70.0,1.454398073E9,1.5979711E9,j,1342177280,0,j,1602224129,0
120.393696864,1.7767205E7,5.0,5243649.0,70.0,1.523713813E9,1.5979711E9,j,1342177280,0,j,1602224129,0
115.408620387,1.3919112E7,4.0,1.0160916E7,57.0,1.381433971E9,1.529453146E9,j,1342177280,0,j,1543503873,0
84.57010766,1.6286115E7,4.0,1.0329086E7,65.0,1.428262273E9,1.576281448E9,j,1342177280,0,j,1577058305,0
114.487567326,1.7767205E7,5.0,7249684.0,70.0,1.495268483E9,1.5979711E9,j,1342177280,0,j,1602224129,0
116.821747034,1.7767205E7,6.0,2027697.0,70.0,1.569278498E9,1.5979711E9,j,1342177280,0,j,1602224129,0
98.392872481,1.6286115E7,4.0,1.1319181E7,65.0,1.381324279E9,1.545790029E9,j,1342177280,0,j,1577058305,0
89.505843685,1.7474055E7,4.0,1.1459872E7,70.0,1.423169546E9,1.587635296E9,j,1342177280,0,j,1593835521,0
89.550628136,1.3919112E7,4.0,1.1202928E7,57.0,1.361288419E9,1.525754169E9,j,1342177280,0,j,1543503873,0
64.43465981,1.7767205E7,5.0,7382578.0,70.0,1.493386857E9,1.5979711E9,j,1342177280,0,j,1602224129,0
96.534914577,1.7767205E7,6.0,3697714.0,70.0,1.545643214E9,1.5979711E9,j,1342177280,0,j,1602224129,0
69.574020515,1.3919112E7,4.0,1.1320226E7,57.0,1.347857615E9,1.512323365E9,j,1342177280,0,j,1543503873,0
90.502599883,1.6544054E7,3.0,1.1312122E7,70.0,1.300377202E9,1.464842952E9,j,1207959552,0,j,1476395009,0
57.410466843,1.7767205E7,6.0,1873003.0,70.0,1.571484069E9,1.5979711E9,j,1342177280,0,j,1602224129,0
87.376624929,1.6544054E7,3.0,1.1556319E7,70.0,1.283811303E9,1.448277053E9,j,1207959552,0,j,1476395009,0
49.914093962,1.3919112E7,4.0,1.1230471E7,57.0,1.366343539E9,1.530809289E9,j,1342177280,0,j,1543503873,0
